film_id,nat_title,film_country,prod_share
ES2019_076,La Banda,ES,MAJ
ES2019_077,Me llamo Gennet,ES,MAJ
ES2019_078,La vida sense la Sara Amat,ES,MAJ
ES2019_079,Barcelona 1714,ES,MAJ
ES2019_080,Sordo,ES,MAJ
GB2019_001,Downton Abbey,GB,MAJ
GB2019_001,Downton Abbey,US,MIN
GB2019_001,Downton Abbey,CN,MIN
GB2019_002,Cats,GB,MAJ
GB2019_002,Cats,US,MIN
GB2019_003,Stan & Ollie,GB,MAJ
GB2019_003,Stan & Ollie,CA,MIN
GB2019_003,Stan & Ollie,US,MIN
GB2019_004,Mary Queen of Scots,GB,MAJ
GB2019_004,Mary Queen of Scots,US,MIN
GB2019_005,Judy,GB,MAJ
GB2019_005,Judy,US,MIN
GB2019_005,Judy,FR,MIN
GB2019_006,Fisherman's Friends,GB,MAJ
GB2019_007,The Kid Who Would Be King,GB,MAJ
GB2019_007,The Kid Who Would Be King,US,MIN
GB2019_008,Blinded by the Light,GB,MAJ
GB2019_008,Blinded by the Light,US,MIN
GB2019_009,Wild Rose,GB,MAJ
GB2019_009,Wild Rose,US,MIN
GB2019_009,Wild Rose,CA,MIN
GB2019_010,Red Joan,GB,MAJ
GB2019_011,Colette,GB,MAJ
GB2019_011,Colette,US,MIN
GB2019_011,Colette,HU,MIN
GB2019_012,Official Secrets,US,MAJ
GB2019_012,Official Secrets,GB,MIN
GB2019_013,The White Crow,GB,MAJ
GB2019_013,The White Crow,US,MIN
GB2019_013,The White Crow,RS,MIN
GB2019_014,Mrs Lowry and Son,GB,MAJ
GB2019_015,All Is True,GB,MAJ
GB2019_016,The Souvenir,GB,MAJ
GB2019_016,The Souvenir,US,MIN
GB2019_017,The Vanishing,GB,MAJ
GB2019_017,The Vanishing,US,MIN
GB2019_018,Vita & Virginia,GB,MAJ
GB2019_018,Vita & Virginia,IE,MIN
GB2019_019,Tucked,GB,MAJ
GB2019_020,The Street,GB,MAJ
GB2019_021,Ordinary love,GB,MAJ
GB2019_022,The Corrupted,GB,MAJ
GB2019_023,Ray & Liz,GB,MAJ
GB2019_024,Out of Blue,GB,MAJ
GB2019_024,Out of Blue,US,MIN
GB2019_025,Meeting Gorbachev,GB,MAJ
GB2019_025,Meeting Gorbachev,DE,MIN
GB2019_025,Meeting Gorbachev,US,MIN
GB2019_026,The Convent,GB,MAJ
GB2019_027,Untouchable,GB,MAJ
GB2019_028,My Zoe,GB,MAJ
GB2019_028,My Zoe,DE,MIN
GB2019_028,My Zoe,FR,MIN
GB2019_029,Art & Mind,GB,MAJ
GB2019_030,Out of Innocence,GB,MAJ
GB2019_030,Out of Innocence,IE,MIN
GB2019_031,An Accidental Studio,GB,MAJ
GB2019_032,Fanny Lye Deliver'd,GB,MAJ
GB2019_032,Fanny Lye Deliver'd,DE,MIN
GB2019_033,Fulci for Fake,GB,MAJ
GB2019_033,Fulci for Fake,IT,MIN
GB2019_034,Born a King,GB,MAJ
GB2019_034,Born a King,ES,MIN
GB2019_035,The Quiet One,GB,MAJ
GB2019_036,Division 19,GB,MAJ
GB2019_036,Division 19,US,MIN
GB2019_037,Songbird,GB,MAJ
GB2019_038,Arifa,GB,MAJ
GB2019_039,Wild Honey Pie!,GB,MAJ
GB2019_040,Ophelia,GB,MAJ
GB2019_040,Ophelia,US,MIN
GB2019_041,Crucible of the Vampire,GB,MAJ
GB2019_042,Once Upon a Time in London,GB,MAJ
GB2019_043,Invasion Planet Earth,GB,MAJ
GB2019_043,Invasion Planet Earth,FR,MIN
GB2019_044,Winterlong,GB,MAJ
GB2019_045,I Love My Mum,GB,MAJ
GB2019_046,Busby,GB,MAJ
GB2019_047,Connect,GB,MAJ
GB2019_048,The Courier,GB,MAJ
GB2019_049,The Amber Light,GB,MAJ
GB2019_050,Burning Men,GB,MAJ
GB2019_051,Steel Country,GB,MAJ
GB2019_051,Steel Country,US,MIN
GB2019_052,Dead Good,GB,MAJ
GB2019_053,Making Noise Quietly,GB,MAJ
GB2019_054,Mari,GB,MAJ
GB2019_055,Pink Wall,GB,MAJ
GB2019_056,The Big Meeting,GB,MAJ
GB2019_057,Neither Wolf Nor Dog,GB,MAJ
GB2019_057,Neither Wolf Nor Dog,US,MIN
GB2019_058,Say My Name,GB,MAJ
GB2019_059,Rise of the Footsoldier 4: Marbella,GB,MAJ
GB2019_060,The Flood,GB,MAJ
GB2019_061,London Unplugged,GB,MAJ
GB2019_062,Strike,GB,MAJ
GB2019_063,Prophecy,GB,MAJ
GB2019_063,Prophecy,US,MIN
GB2019_064,Destination: Dewsbury,GB,MAJ
GB2019_065,"Everton, Howard's Way",GB,MAJ
GB2019_066,American Woman,GB,MAJ
GB2019_066,American Woman,US,MIN
GB2019_067,Scotch: A Golden Dream,GB,MAJ
GB2019_067,Scotch: A Golden Dream,TW,MIN
GB2019_068,Tomorrow,GB,MAJ
GB2019_069,The Dirty War on the National Health Service,GB,MAJ
GB2019_070,Lost Lives,GB,MAJ
GB2019_070,Lost Lives,IE,MIN
GB2019_071,Somebody Up There Likes Me,GB,MAJ
GB2019_072,The Fight,GB,MAJ
GB2019_073,Final Ascent: The Legend of Hamish MacInnes,GB,MAJ
GB2019_074,Jellyfish,GB,MAJ
GB2019_075,Churchill and the Movie Mogul,GB,MAJ
GB2019_076,The Party's Just Beginning,GB,MAJ
GB2019_077,Puppet Master: The Littlest Reich,GB,MAJ
GB2019_077,Puppet Master: The Littlest Reich,US,MIN
GB2019_078,Serengeti Rules,GB,MAJ
GB2019_078,Serengeti Rules,US,MIN
GB2019_079,Where Hands Touch,GB,MAJ
GB2019_080,Coup 53,GB,MAJ
GB2019_080,Coup 53,IR,MIN
ES2020_001,Padre no hay más que uno 2: La llegada de la suegra,ES,MAJ
ES2020_002,Malasaña 32,ES,MAJ
ES2020_002,Malasaña 32,FR,MIN
ES2020_003,Superagente Makey,ES,MAJ
ES2020_004,La boda de Rosa,ES,MAJ
ES2020_004,La boda de Rosa,FR,MIN
ES2020_005,El plan,ES,MAJ
ES2020_006,El inconveniente,ES,MAJ
ES2020_007,Orígenes secretos,ES,MAJ
ES2020_008,Baby,ES,MAJ
ES2020_009,El arte de volver,ES,MAJ
ES2020_010,Nieva en Benidorm,ES,MAJ
ES2020_010,Nieva en Benidorm,GB,MIN
ES2020_011,El Drogas,ES,MAJ
ES2020_012,Invisibles,ES,MAJ
ES2020_013,La lista de los deseos,ES,MAJ
ES2020_014,La suite nupcial,ES,MAJ
ES2020_015,La maldición del guapo,ES,MAJ
ES2020_015,La maldición del guapo,AR,MIN
ES2020_016,Ofrenda a la tormenta,ES,MAJ
ES2020_016,Ofrenda a la tormenta,DE,MIN
ES2020_017,Lagun y la resistencia frente a ETA,ES,MAJ
ES2020_018,La última guardia,ES,MAJ
ES2020_019,No nacimos refugiados,ES,MAJ
ES2020_020,Diari de bosc,ES,MAJ
ES2020_021,"Calç blanca, negro carbón",ES,MAJ
ES2020_022,Lo perdido,ES,MAJ
ES2020_023,Una dona amb unes ales tremendes,ES,MAJ
ES2020_024,El abuelo Víctor - Víctor Manuel,ES,MAJ
ES2020_025,Amalia en el otoño,ES,MAJ
ES2020_026,Una mañana fría,ES,MAJ
ES2020_027,El que la lleva la entiende,ES,MAJ
ES2020_028,Un trabajo y una película,ES,MAJ
ES2020_029,Olea... ¡Más alto!,ES,MAJ
ES2020_030,"Los Últimos De La Mejana, Rebeldía y Esperanza",ES,MAJ
ES2020_031,El secreto de Ibosim,ES,MAJ
ES2020_032,Vampus Horror Tales,ES,MAJ
ES2020_033,Tierra de leche y miel,ES,MAJ
ES2020_034,Meseta,ES,MAJ
ES2020_035,La loba parda,ES,MAJ
ES2020_036,¿Puedes oírme?,ES,MAJ
ES2020_037,Pullman,ES,MAJ
ES2020_038,El último Arquero,ES,MAJ
ES2020_039,Rol & Rol,ES,MAJ
ES2020_040,"Marcelino, el mejor payaso del mundo",ES,MAJ
ES2020_041,Arzak since 1897,ES,MAJ
ES2020_042,2020,ES,MAJ
ES2020_043,Dear Werner,ES,MAJ
ES2020_044,Estándar,ES,MAJ
ES2020_045,Billy,ES,MAJ
ES2020_046,"El vino, el mundo y nosotros",ES,MAJ
ES2020_047,Lobster Soup,ES,MAJ
ES2020_047,Lobster Soup,IS,MIN
ES2020_047,Lobster Soup,LT,MIN
ES2020_048,La mancha negra,ES,MAJ
ES2020_049,Mi gran despedida,ES,MAJ
ES2020_050,El siglo de Galdós,ES,MAJ
ES2020_051,Antonio Machado. Los días azules,ES,MAJ
ES2020_052,A este lado del mundo,ES,MAJ
ES2020_053,Urubú,ES,MAJ
ES2020_054,Reboiras. Acción e corazón,ES,MAJ
ES2020_055,Lúa vermella,ES,MAJ
ES2020_056,Una ventana al mar,ES,MAJ
ES2020_056,Una ventana al mar,GR,MIN
ES2020_057,Los Hijos de San Luis,ES,MAJ
ES2020_058,La dona il·legal,ES,MAJ
ES2020_059,Blanco en blanco,ES,MAJ
ES2020_059,Blanco en blanco,CL,MIN
ES2020_059,Blanco en blanco,FR,MIN
ES2020_059,Blanco en blanco,DE,MIN
ES2020_060,Ons,ES,MAJ
ES2020_060,Ons,PT,MIN
ES2020_061,Ilargi Guztiak,ES,MAJ
ES2020_061,Ilargi Guztiak,FR,MIN
ES2020_062,El año del descubrimiento,ES,MAJ
ES2020_062,El año del descubrimiento,CH,MIN
ES2020_063,La isla de las mentiras,ES,MAJ
ES2020_063,La isla de las mentiras,AR,MIN
ES2020_063,La isla de las mentiras,PT,MIN
ES2020_064,Hil-Kanpaiak,ES,MAJ
ES2020_065,Lur eta Amets,ES,MAJ
ES2020_066,Palabras para un fin del mundo,ES,MAJ
ES2020_067,Un mundo normal,ES,MAJ
GB2020_001,1917,GB,MAJ
GB2020_001,1917,US,MIN
GB2020_002,Emma,GB,MAJ
GB2020_002,Emma,US,MIN
GB2020_002,Emma,CN,MIN
GB2020_003,The Personal History of David Copperfield,US,MAJ
GB2020_003,The Personal History of David Copperfield,GB,MIN
GB2020_004,Military Wives,GB,MAJ
GB2020_005,Greed,GB,MAJ
GB2020_006,The Secret Garden,GB,MAJ
GB2020_006,The Secret Garden,FR,MIN
GB2020_006,The Secret Garden,US,MIN
GB2020_006,The Secret Garden,CN,MIN
GB2020_007,Misbehaviour,GB,MAJ
GB2020_007,Misbehaviour,FR,MIN
GB2020_008,Pixie,GB,MAJ
GB2020_009,Hope Gap,GB,MAJ
GB2020_010,Summerland,GB,MAJ
GB2020_011,23 walks,GB,MAJ
GB2020_012,Come Away,GB,MAJ
GB2020_013,Love Sarah,GB,MAJ
GB2020_014,Four Kids and It,GB,MAJ
GB2020_015,The Owners,GB,MAJ
GB2020_015,The Owners,US,MIN
GB2020_015,The Owners,FR,MIN
GB2020_016,Fatman,GB,MAJ
GB2020_016,Fatman,CA,MIN
GB2020_016,Fatman,US,MIN
GB2020_017,Crock of Gold: A Few Rounds With Shane MacGowan,GB,MAJ
GB2020_017,Crock of Gold: A Few Rounds With Shane MacGowan,US,MIN
GB2020_017,Crock of Gold: A Few Rounds With Shane MacGowan,IE,MIN
GB2020_018,Rebecca,GB,MAJ
GB2020_018,Rebecca,US,MIN
GB2020_019,Being a Human Person,GB,MAJ
GB2020_019,Being a Human Person,SE,MIN
GB2020_020,Eternal Beauty,GB,MAJ
GB2020_021,American Dharma,GB,MAJ
GB2020_021,American Dharma,US,MIN
GB2020_022,Concrete Plans,GB,MAJ
GB2020_023,C.L.E.A.N.,GB,MAJ
GB2020_023,C.L.E.A.N.,HR,MIN
GB2020_023,C.L.E.A.N.,DE,MIN
GB2020_024,Villain,GB,MAJ
GB2020_025,Cordelia,GB,MAJ
GB2020_026,The Loss Adjuster,GB,MAJ
GB2020_027,Finding Jack Charlton,GB,MAJ
GB2020_027,Finding Jack Charlton,IE,MIN
GB2020_028,Perfect Strangers,GB,MAJ
GB2020_029,Show Me The Picture: The Story of Jim Marshall,GB,MAJ
GB2020_029,Show Me The Picture: The Story of Jim Marshall,US,MIN
GB2020_030,Philophobia,GB,MAJ
GB2020_031,Everything - The Real Thing Story,GB,MAJ
GB2020_032,The Man in the Hat,GB,MAJ
GB2020_033,The Runaways,GB,MAJ
GB2020_034,Idiot Prayer,GB,MAJ
GB2020_035,Mogul Mowgli,GB,MAJ
GB2020_035,Mogul Mowgli,US,MIN
GB2020_036,Calm with Horses,GB,MAJ
GB2020_036,Calm with Horses,IE,MIN
GB2020_037,Final Account,GB,MAJ
GB2020_037,Final Account,US,MIN
GB2020_038,Schemers,GB,MAJ
GB2020_039,Nomad: In the Footsteps of Bruce Chatwin,GB,MAJ
GB2020_040,David Attenborough: A Life on Our Planet,GB,MAJ
GB2020_041,Patients of a Saint,GB,MAJ
GB2020_042,The Burnt Orange Heresy,GB,MAJ
GB2020_042,The Burnt Orange Heresy,US,MIN
GB2020_042,The Burnt Orange Heresy,IT,MIN
GB2020_043,The Banishing,GB,MAJ
ES2021_001,¡A todo tren! Destino Asturias,ES,MAJ
ES2021_002,Way Down,ES,MAJ
ES2021_002,Way Down,FR,MIN
ES2021_003,Maixabel,ES,MAJ
ES2021_004,La familia perfecta,ES,MAJ
ES2021_005,García y García,ES,MAJ
ES2021_006,Mediterráneo,ES,MAJ
ES2021_006,Mediterráneo,GR,MIN
ES2021_007,Libertad,ES,MAJ
ES2021_007,Libertad,BE,MIN
ES2021_008,La vida era eso,ES,MAJ
ES2021_009,La abuela,ES,MAJ
ES2021_009,La abuela,FR,MIN
ES2021_009,La abuela,BE,MIN
ES2021_010,El Cover,ES,MAJ
ES2021_010,El Cover,PT,MIN
ES2021_011,El sustituto,ES,MAJ
ES2021_011,El sustituto,BE,MIN
ES2021_012,Sis dies corrents,ES,MAJ
ES2021_013,Un efecto óptico,ES,MAJ
ES2021_014,Viaje a alguna parte,ES,MAJ
ES2021_015,Bolante Baten Historia,FR,MAJ
ES2021_015,Bolante Baten Historia,ES,MIN
ES2021_016,Destello Bravío,ES,MAJ
ES2021_017,Poliamor para principiantes,ES,MAJ
ES2021_017,Poliamor para principiantes,FR,MIN
ES2021_018,Amanece en Calcuta,ES,MAJ
ES2021_019,El lodo,ES,MAJ
ES2021_020,100 días con la Tata,ES,MAJ
ES2021_021,Las consecuencias,ES,MAJ
ES2021_021,Las consecuencias,NL,MIN
ES2021_021,Las consecuencias,BE,MIN
ES2021_022,Nora,ES,MAJ
ES2021_022,Nora,FR,MIN
ES2021_023,Los que buscamos,ES,MAJ
ES2021_024,Making Malinche: A Documentary by Nacho Cano,ES,MAJ
ES2021_025,Clown's planet,ES,MAJ
ES2021_026,Endless Cinema,ES,MAJ
ES2021_027,"Gustau, La Transicio Al Descobert",ES,MAJ
ES2021_028,La ley del embudo,ES,MAJ
ES2021_029,Occidente,ES,MAJ
ES2021_030,Retrato de mujer blanca con pelo cano y arrugas,ES,MAJ
ES2021_031,Piel de barro,ES,MAJ
ES2021_032,Tristesse,ES,MAJ
ES2021_033,De Quijotes y semillas,ES,MAJ
ES2021_034,Entre perro y lobo,ES,MAJ
ES2021_034,Entre perro y lobo,CU,MIN
ES2021_035,Nueve Sevillas,ES,MAJ
ES2021_036,Wan Xia,ES,MAJ
ES2021_037,The Man Who Wanted to See It All,ES,MAJ
ES2021_038,Traidores,ES,MAJ
ES2021_038,Traidores,AR,MIN
ES2021_039,Los acordes de la memoria,ES,MAJ
ES2021_040,Dos,ES,MAJ
ES2021_041,Surcos,ES,MAJ
ES2021_042,Fantasía,ES,MAJ
ES2021_043,Enero,ES,MAJ
GB2021_001,No Time to Die,GB,MAJ
GB2021_001,No Time to Die,US,MIN
GB2021_002,The King's Man,GB,MAJ
GB2021_002,The King's Man,US,MIN
GB2021_003,Minamata,GB,MAJ
GB2021_003,Minamata,US,MIN
GB2021_003,Minamata,AE,MIN
GB2021_004,Last Night in Soho,GB,MAJ
GB2021_005,The Father,GB,MAJ
GB2021_005,The Father,FR,MIN
GB2021_006,A Boy Called Christmas,GB,MAJ
GB2021_006,A Boy Called Christmas,FR,MIN
GB2021_007,Supernova,GB,MAJ
GB2021_008,Boxing Day,GB,MAJ
GB2021_009,Mothering Sunday,GB,MAJ
GB2021_010,The Last Bus,GB,MAJ
GB2021_010,The Last Bus,AE,MIN
GB2021_011,Off the rails,GB,MAJ
GB2021_012,The Mauritanian,GB,MAJ
GB2021_012,The Mauritanian,US,MIN
GB2021_013,Rise of the Footsoldier: Origins,GB,MAJ
GB2021_014,To Olivia,GB,MAJ
GB2021_014,To Olivia,US,MIN
GB2021_015,Sir Alex Ferguson: Never Give In,GB,MAJ
GB2021_016,After Love,GB,MAJ
GB2021_017,Six Minutes to Midnight,GB,MAJ
GB2021_018,The Dig,GB,MAJ
GB2021_018,The Dig,US,MIN
GB2021_019,The Unforgivable,GB,MAJ
GB2021_019,The Unforgivable,DE,MIN
GB2021_019,The Unforgivable,US,MIN
GB2021_020,Mosley,GB,MAJ
GB2021_021,Dracula on Holiday,GB,MAJ
GB2021_022,The Football Monologues,GB,MAJ
GB2021_023,The United Way,GB,MAJ
GB2021_024,Everybody's Talking About Jamie,GB,MAJ
GB2021_024,Everybody's Talking About Jamie,US,MIN
GB2021_025,The Obscure Life of the Grand Duke of Corsica,GB,MAJ
GB2021_026,Great North: A Run. A River. A Region.,GB,MAJ
GB2021_027,Red Mist,GB,MAJ
GB2021_028,Almost Liverpool 8,GB,MAJ
GB2021_029,Creation Stories,GB,MAJ
GB2021_029,Creation Stories,US,MIN
GB2021_030,Twist,GB,MAJ
GB2021_030,Twist,US,MIN
GB2021_031,To Be Someone,GB,MAJ
GB2021_032,The Human Factor,GB,MAJ
GB2021_032,The Human Factor,IL,MIN
GB2021_033,The Toll,GB,MAJ
GB2021_034,Undergods,GB,MAJ
GB2021_034,Undergods,RS,MIN
GB2021_034,Undergods,BE,MIN
GB2021_034,Undergods,SE,MIN
GB2021_034,Undergods,EE,MIN
GB2021_035,Lawrence: After Arabia,GB,MAJ
GB2021_036,Men Who Sing,GB,MAJ
GB2021_036,Men Who Sing,SE,MIN
GB2021_037,The War Below,GB,MAJ
GB2021_037,The War Below,US,MIN
GB2021_038,Janine Jansen Falling for Stradivari,GB,MAJ
GB2021_039,Misha and the Wolves,GB,MAJ
GB2021_039,Misha and the Wolves,BE,MIN
GB2021_040,Bull,GB,MAJ
GB2021_041,La Cha Cha,GB,MAJ
GB2021_042,Shepherd,GB,MAJ
GB2021_043,Arsène Wenger: Invincible,GB,MAJ
GB2021_043,Arsène Wenger: Invincible,FR,MIN
GB2021_044,The Colour Room,GB,MAJ
GB2021_045,Rebel Dykes,GB,MAJ
GB2021_046,Rare Beasts,GB,MAJ
GB2021_047,Blithe Spirit,GB,MAJ
GB2021_047,Blithe Spirit,US,MIN
GB2021_047,Blithe Spirit,AU,MIN
GB2021_048,Made in Italy,GB,MAJ
GB2021_048,Made in Italy,IT,MIN
GB2021_049,The Beatles and India,GB,MAJ
GB2021_050,The Kindred,GB,MAJ
ES2022_001,Tadeo Jones 3. La tabla esmeralda,ES,MAJ
ES2022_002,Padre no hay más que uno 3,ES,MAJ
ES2022_003,As bestas,ES,MAJ
ES2022_003,As bestas,FR,MIN
ES2022_004,A todo tren 2: Ahora son ellas,ES,MAJ
ES2022_005,Los renglones torcidos de Dios,ES,MAJ
ES2022_006,Competencia oficial,ES,MAJ
ES2022_006,Competencia oficial,AR,MIN
ES2022_007,Alcarràs,ES,MAJ
ES2022_007,Alcarràs,IT,MIN
ES2022_008,El cuarto pasajero,ES,MAJ
ES2022_009,Inspector Sun y la maldición de la viuda negra,ES,MAJ
ES2022_010,Modelo 77,ES,MAJ
ES2022_011,La vida padre,ES,MAJ
ES2022_012,En los márgenes,ES,MAJ
ES2022_012,En los márgenes,BE,MIN
ES2022_013,Llenos de Gracia,ES,MAJ
ES2022_014,Historias para no contar,ES,MAJ
ES2022_015,Malnazidos,ES,MAJ
ES2022_016,Cinco lobitos,ES,MAJ
ES2022_017,Código Emperador,ES,MAJ
ES2022_017,Código Emperador,FR,MIN
ES2022_018,Irati,ES,MAJ
ES2022_018,Irati,FR,MIN
ES2022_019,13 exorcismos,ES,MAJ
ES2022_020,Canallas,ES,MAJ
ES2022_021,"Camera Café, la película",ES,MAJ
ES2022_021,"Camera Café, la película",PT,MIN
ES2022_022,El Test,ES,MAJ
ES2022_023,Pacifiction,ES,MAJ
ES2022_023,Pacifiction,FR,MIN
ES2022_023,Pacifiction,DE,MIN
ES2022_023,Pacifiction,PT,MIN
ES2022_024,Reyes contra Santa,ES,MAJ
ES2022_025,"Por los pelos, una historia de autoestima",ES,MAJ
ES2022_026,Héroes de barrio,ES,MAJ
ES2022_027,Sintiéndolo mucho,ES,MAJ
ES2022_028,Cerdita,ES,MAJ
ES2022_028,Cerdita,FR,MIN
ES2022_029,Venus,ES,MAJ
ES2022_030,Objetos,ES,MAJ
ES2022_030,Objetos,AR,MIN
ES2022_030,Objetos,DE,MIN
ES2022_031,La piel del tambor,ES,MAJ
ES2022_031,La piel del tambor,IT,MIN
ES2022_031,La piel del tambor,CO,MIN
ES2022_031,La piel del tambor,US,MIN
ES2022_032,Live Is Life,ES,MAJ
ES2022_033,Vasil,ES,MAJ
ES2022_033,Vasil,BG,MAJ
ES2022_034,Girasoles silvestres,ES,MAJ
ES2022_034,Girasoles silvestres,FR,MIN
ES2022_035,El mundo es vuestro,ES,MAJ
ES2022_036,No mires a los ojos,ES,MAJ
ES2022_036,No mires a los ojos,BE,MIN
ES2022_037,"Un año, una noche",ES,MAJ
ES2022_037,"Un año, una noche",FR,MIN
ES2022_038,Lobo Feroz,ES,MAJ
ES2022_038,Lobo Feroz,UY,MIN
ES2022_038,Lobo Feroz,AR,MIN
ES2022_039,Llegaron de noche,ES,MAJ
ES2022_039,Llegaron de noche,CO,MIN
ES2022_040,Todos lo hacen,ES,MAJ
ES2022_041,La voluntaria,ES,MAJ
ES2022_041,La voluntaria,GR,MIN
ES2022_042,El vasco,ES,MAJ
ES2022_042,El vasco,AR,MIN
ES2022_043,Unicorn Wars,ES,MAJ
ES2022_043,Unicorn Wars,FR,MIN
ES2022_044,La maniobra de la tortuga,ES,MAJ
ES2022_044,La maniobra de la tortuga,AR,MIN
ES2022_045,El beso de Dios,ES,MAJ
ES2022_046,Petra de San José,ES,MAJ
ES2022_047,La consagración de la primavera,ES,MAJ
ES2022_048,El fred que crema,ES,MAJ
ES2022_049,"Espejo, Espejo",ES,MAJ
ES2022_050,75 días,ES,MAJ
ES2022_051,La cima,ES,MAJ
ES2022_051,La cima,FR,MIN
ES2022_052,El comensal,ES,MAJ
ES2022_053,No somos nada,ES,MAJ
ES2022_053,No somos nada,PE,MIN
ES2022_054,Sin ti no puedo,ES,MAJ
ES2022_054,Sin ti no puedo,MX,MIN
ES2022_055,En otro lugar,ES,MAJ
ES2022_056,El universo de Óliver,ES,MAJ
ES2022_056,El universo de Óliver,US,MIN
ES2022_056,El universo de Óliver,RO,MIN
ES2022_057,Toscana,ES,MAJ
ES2022_058,Las paredes hablan,ES,MAJ
ES2022_059,Las cartas perdidas,ES,MAJ
ES2022_060,La jefa,ES,MAJ
ES2022_061,O Corpo Aberto,ES,MAJ
ES2022_061,O Corpo Aberto,PT,MIN
ES2022_062,Mendiak 1976,ES,MAJ
ES2022_063,En temporada baja,ES,MAJ
ES2022_064,Rainbow,ES,MAJ
ES2022_065,HollyBlood,ES,MAJ
ES2022_066,La Piedad,ES,MAJ
ES2022_066,La Piedad,AR,MIN
ES2022_067,Los Negros,ES,MAJ
ES2022_068,A las mujeres de España. María Lejárraga,ES,MAJ
ES2022_069,Sinjar,ES,MAJ
ES2022_069,Sinjar,US,MIN
ES2022_070,Pico Reja,ES,MAJ
ES2022_071,Mi vacío y yo,ES,MAJ
ES2022_072,Jacinto,ES,MAJ
ES2022_073,El que sabem,ES,MAJ
ES2022_074,La pasajera,ES,MAJ
ES2022_075,Donde acaba la memoria,ES,MAJ
ES2022_076,Edén,ES,MAJ
ES2022_077,Parias de la tierra,ES,MAJ
ES2022_078,Ciudad de la Selva. Fuxidos y guerrilleros en los montes de Casaio,ES,MAJ
ES2022_079,La paradoja de Antares,ES,MAJ
ES2022_080,Cantando en las azoteas,ES,MAJ
ES2022_080,Cantando en las azoteas,FR,MIN
ES2022_081,Viejos,ES,MAJ
ES2022_082,El radioaficionado,ES,MAJ
ES2022_083,La vida más larga,ES,MAJ
ES2022_084,"Matrioskas, Las niñas de la guerra",ES,MAJ
ES2022_084,"Matrioskas, Las niñas de la guerra",FR,MIN
ES2022_085,Nightclubbing: The Birth of Punk Rock in NYC,ES,MAJ
ES2022_086,"Tequila. Sexo, drogas y rock and roll",ES,MAJ
ES2022_087,La memoria escondida,ES,MAJ
ES2022_088,Francesca i l'Amor,ES,MAJ
ES2022_089,Oswald. El falsificador,ES,MAJ
ES2022_090,Inmotep,ES,MAJ
ES2022_091,Con los años que me quedan,ES,MAJ
ES2022_091,Con los años que me quedan,MX,MIN
ES2022_092,El crítico,ES,MAJ
ES2022_093,Me cuesta hablar de mí,ES,MAJ
ES2022_094,El color del cielo,ES,MAJ
ES2022_095,Para entrar a vivir,ES,MAJ
ES2022_096,Culpa,ES,MAJ
ES2022_097,Pijamas Espaciales,ES,MAJ
ES2022_098,Las niñas de cristal,ES,MAJ
ES2022_099,Mario Camus según el cine,ES,MAJ
ES2022_100,Sonic Fantasy,ES,MAJ
ES2022_101,Frente al Silencio,ES,MAJ
ES2022_102,Una película póstuma,ES,MAJ
ES2022_103,Vamos A Volvernos Locos,ES,MAJ
ES2022_104,Kuartk Valley,ES,MAJ
ES2022_105,El corazón de Europa,ES,MAJ
ES2022_106,El Tirabeque,ES,MAJ
ES2022_107,Controverso,ES,MAJ
ES2022_108,Mujeres sin censura,ES,MAJ
ES2022_109,La piel en llamas,ES,MAJ
ES2022_110,Film: The Living Record of Our Memory,ES,MAJ
ES2022_110,Film: The Living Record of Our Memory,CA,MIN
ES2022_111,El vent que ens mou,ES,MAJ
ES2022_112,Vilas y sus dobles,ES,MAJ
ES2022_113,El viaje de Julieta,ES,MAJ
ES2022_114,Voces de una ciudad,ES,MAJ
ES2022_115,Mi adorado Monster,ES,MAJ
ES2022_116,Veneciafrenia,ES,MAJ
ES2022_117,Karpeta Urdinak,ES,MAJ
ES2022_117,Karpeta Urdinak,FR,MIN
GB2022_001,Downton Abbey: A New Era,GB,MAJ
GB2022_001,Downton Abbey: A New Era,US,MIN
GB2022_002,Fantastic Beasts: The Secrets of Dumbledore,GB,MAJ
GB2022_002,Fantastic Beasts: The Secrets of Dumbledore,US,MIN
GB2022_003,Roald Dahl's Matilda the Musical,GB,MAJ
GB2022_003,Roald Dahl's Matilda the Musical,US,MIN
GB2022_004,The Amazing Maurice,GB,MAJ
GB2022_004,The Amazing Maurice,DE,MIN
GB2022_005,Operation Mincemeat,GB,MAJ
GB2022_005,Operation Mincemeat,US,MIN
GB2022_006,Mrs. Harris Goes to Paris,GB,MAJ
GB2022_006,Mrs. Harris Goes to Paris,FR,MIN
GB2022_006,Mrs. Harris Goes to Paris,HU,MIN
GB2022_006,Mrs. Harris Goes to Paris,CA,MIN
GB2022_006,Mrs. Harris Goes to Paris,US,MIN
GB2022_006,Mrs. Harris Goes to Paris,BE,MIN
GB2022_007,"Good Luck to You, Leo Grande",GB,MAJ
GB2022_007,"Good Luck to You, Leo Grande",US,MAJ
GB2022_008,Living,GB,MAJ
GB2022_008,Living,SE,MIN
GB2022_009,Fisherman's Friends: One and All,GB,MAJ
GB2022_010,Emily,GB,MAJ
GB2022_010,Emily,US,MIN
GB2022_011,The Railway Children Return,GB,MAJ
GB2022_012,The Lost King,GB,MAJ
GB2022_013,Fall,GB,MAJ
GB2022_013,Fall,US,MIN
GB2022_014,The Phantom of the Open,GB,MAJ
