year,award,category,name,result,yob,age,gender,film,film_id,character_id,person_id,,,,,,,,,,,,,,,
2023,PDD,BAF,Penelope Cruz,N,1974,49,F,L'immensità,IT2022_003, , ,,,,,,,,,,,,,,
2023,PDD,BAF,Barbara Ronchi,A,1982,41,F,Settembre,IT2022_017, , ,,,,,,,,,,,,,,
2023,PDD,BAF,Claudia Pandolfi,N,1974,49,F,Siccità,IT2022_008, , ,,,,,,,,,,,,,,
2023,PDD,BSAM,Fausto Russo Alesi,N,1973,50,M,Esterno Notte,IT2022_015, , ,,,,,,,,,,,,,,
2023,PDD,BSAM,Toni Servillo,N,1959,64,M,Esterno Notte,IT2022_015, , ,,,,,,,,,,,,,,
2023,PDD,BSAM,Elio Germano,N,1980,43,M,Il Signore Delle Formiche, , , ,,,,,,,,,,,,,,
2023,PDD,BSAM,Filippo Timi,N,1974,49,M,Le otto montagne, , , ,,,,,,,,,,,,,,
2023,PDD,BSAM,Francesco Di Leva,A,1978,45,M,Nostalgia,IT2022_005, , ,,,,,,,,,,,,,,
2023,PDD,BSAF,Giovanna Mezzogiorno,N,1974,49,F,Amanda, , , ,,,,,,,,,,,,,,
2023,PDD,BSAF,Daniela Marra,N,1989,34,F,Esterno Notte,IT2022_015, , ,,,,,,,,,,,,,,
2023,PDD,BSAF,Giulia Andò,N,1994,29,F,La Stranezza,IT2022_002, , ,,,,,,,,,,,,,,
2023,PDD,BSAF,Aurora Quattrocchi,N,1949,74,F,Nostalgia,IT2022_005, , ,,,,,,,,,,,,,,
2023,PDD,BSAF,Emanuela Fanelli,A,1986,37,F,Siccità,IT2022_008, , ,,,,,,,,,,,,,,
2023,PDD,BD,Marco Bellocchio,A,1939,84,M,Esterno Notte,IT2022_015, , ,,,,,,,,,,,,,,
2023,PDD,BD,Gianni Amelio,N,1945,78,M,Il Signore Delle Formiche, , , ,,,,,,,,,,,,,,
2023,PDD,BD,Roberto Andò,N,1959,64,M,La Stranezza,IT2022_002, , ,,,,,,,,,,,,,,
2023,PDD,BD,Felix Van Groeningen,N,1977,46,M,Le Otto Montagne, , , ,,,,,,,,,,,,,,
2023,PDD,BD,Charlotte Vandermeersh,N,1983,40,F,Le Otto Montagne, , , ,,,,,,,,,,,,,,
2023,PDD,BD,Mario Martone,N,1959,64,M,Nostalgia,IT2022_005, , ,,,,,,,,,,,,,,
2023,PDD,LAA,Marina Cicogna,A,1934,89,F, , , , ,,,,,,,,,,,,,,
2023,PDD,LAA,Isabella Rossellini,A,1952,71,F, , , , ,,,,,,,,,,,,,,
2023,PDD,LAA,Enrico Vanzina,A,1949,74,M, , , , ,,,,,,,,,,,,,,
2022,PDD,BD,Leonardo Di Costanzo,N,1958,64,M,Ariaferma,IT2021_038, , ,,,,,,,,,,,,,,
2022,PDD,BD,Paolo Sorrentino,A,1970,52,M,È Stata La Mano Di Dio,IT2021_056, , ,,,,,,,,,,,,,,
2022,PDD,BD,Giuseppe Tornatore,N,1956,66,M,Ennio,IT2022_081, , ,,,,,,,,,,,,,,
2022,PDD,BD,Gabriele Mainetti,N,1976,46,M,Freaks Out,IT2021_046, , ,,,,,,,,,,,,,,
2022,PDD,BD,Mario Martone,N,1959,63,M,Qui Rido Io,IT2021_022, , ,,,,,,,,,,,,,,
2022,PDD,BAM,Elio Germano,N,1980,42,M,America Latina, , , ,,,,,,,,,,,,,,
2022,PDD,BAM,Silvio Orlando,A,1957,65,M,Ariaferma,IT2021_038,IT2021_038_02, ,,,,,,,,,,,,,,
2022,PDD,BAM,Filippo Scotti,N,1999,23,M,È Stata La Mano Di Dio,IT2021_056, , ,,,,,,,,,,,,,,
2022,PDD,BAM,Franz Rogowski,N,1986,36,M,Freaks Out,IT2021_046, , ,,,,,,,,,,,,,,
2022,PDD,BAM,Toni Servillo,N,1959,63,M,Qui Rido Io,IT2021_022,IT2021_022_01, ,,,,,,,,,,,,,,
2022,PDD,BAF,Swamy Rotolo,A,2004,18,F,A Chiara, , , ,,,,,,,,,,,,,,
2022,PDD,BAF,Aurora Giovinazzo,N,2001,21,F,Freaks Out,IT2021_046, , ,,,,,,,,,,,,,,
2022,PDD,BAF,Miriam Leone,N,1985,37,F,Diabolik,IT2021_069, , ,,,,,,,,,,,,,,
2022,PDD,BAF,Maria Nazionale,N,1969,53,F,Qui rido io,IT2021_022, , ,,,,,,,,,,,,,,
2022,PDD,BAF,Rosa Palasciano,N,1994,28,F,Giulia, , , ,,,,,,,,,,,,,,
2022,PDD,BSAM,Eduardo Scarpetta,A,1993,29,M,Qui rido io,IT2021_022, , ,,,,,,,,,,,,,,
2022,PDD,BSAM,Pietro Castellitto,N,1991,31,M,Freaks Out,IT2021_046, , ,,,,,,,,,,,,,,
2022,PDD,BSAM,Fabrizio Ferracane,N,1975,47,M,Ariaferma,IT2021_038, , ,,,,,,,,,,,,,,
2022,PDD,BSAM,Valerio Mastandrea,N,1972,50,M,Diabolik,IT2021_069, , ,,,,,,,,,,,,,,
2022,PDD,BSAM,Toni Servillo,N,1959,63,M,È stata la mano di Dio,IT2021_056,IT2021_056_01, ,,,,,,,,,,,,,,
2022,PDD,BSAF,Teresa Saponangelo,A,1973,49,F,È stata la mano di Dio,IT2021_056, , ,,,,,,,,,,,,,,
2022,PDD,BSAF,Susy Del Giudice,N,1965,57,F,I fratelli De Filippo,IT2021_065, , ,,,,,,,,,,,,,,
2022,PDD,BSAF,Cristiana Dell'Anna,N,1985,37,F,Qui rido io,IT2021_022, , ,,,,,,,,,,,,,,
2022,PDD,BSAF,Luisa Ranieri,N,1973,49,F,È stata la mano di Dio,IT2021_056, , ,,,,,,,,,,,,,,
2022,PDD,BSAF,Vanessa Scalera,N,1977,45,F,L'arminuta, , , ,,,,,,,,,,,,,,
2022,PDD,LAA,Giovanna Ralli,A,1935,87,F, , , , ,,,,,,,,,,,,,,
2022,PDD,LAA,Sabrina Ferilli,A,1964,58,F, , , , ,,,,,,,,,,,,,,
2022,PDD,LAA,Antonio Capuano,A,1940,82,M, , , , ,,,,,,,,,,,,,,
2021,PDD,BD,Giorgio Diritti,A,1959,62,M,Volevo nascondermi,IT2020_009, , ,,,,,,,,,,,,,,
2021,PDD,BD,Damiano D'Innocenzo,N,1988,33,M,Favolacce,IT2020_018, , ,,,,,,,,,,,,,,
2021,PDD,BD,Fabio D'Innocenzo,N,1988,33,M,Favolacce,IT2020_018, , ,,,,,,,,,,,,,,
2021,PDD,BD,Gianni Amelio,N,1945,76,M,Hammamet,IT2020_005, , ,,,,,,,,,,,,,,
2021,PDD,BD,Emma Dante,N,1967,54,F,Le sorelle Macaluso,IT2020_012, , ,,,,,,,,,,,,,,
2021,PDD,BD,Susanna Nicchiarelli,N,1975,46,F,Miss Marx,IT2020_013, , ,,,,,,,,,,,,,,
2021,PDD,BAM,Elio Germano,A,1980,41,M,Volevo nascondermi,IT2020_009,IT2020_009_01, ,,,,,,,,,,,,,,
2021,PDD,BAM,Pierfrancesco Favino,N,1969,52,M,Hammamet,IT2020_005,IT2020_005_01, ,,,,,,,,,,,,,,
2021,PDD,BAM,Valerio Mastandrea,N,1972,49,M,Figli,IT2020_006, , ,,,,,,,,,,,,,,
2021,PDD,BAM,Renato Pozzetto,N,1940,81,M,Lei mi parla ancora,IT2021_001,IT2021_001_01, ,,,,,,,,,,,,,,
2021,PDD,BAM,Kim Rossi Stuart,N,1969,52,M,Cosa sarà,IT2020_028, , ,,,,,,,,,,,,,,
2021,PDD,BAF,Sophia Loren,A,1934,87,F,La vita davanti a sé,IT2020_069,IT2020_069_01, ,,,,,,,,,,,,,,
2021,PDD,BAF,Paola Cortellesi,N,1973,48,F,Figli,IT2020_006, , ,,,,,,,,,,,,,,
2021,PDD,BAF,Vittoria Puccini,N,1981,40,F,18 regali,IT2020_007, , ,,,,,,,,,,,,,,
2021,PDD,BAF,Micaela Ramazzotti,N,1979,42,F,Gli anni più belli,IT2020_004, , ,,,,,,,,,,,,,,
2021,PDD,BAF,Alba Rohrwacher,N,1979,42,F,Lacci,IT2020_010, , ,,,,,,,,,,,,,,
2021,PDD,BSAM,Fabrizio Bentivoglio,A,1957,64,M,L'incredibile storia dell'Isola delle Rose,IT2020_068, , ,,,,,,,,,,,,,,
2021,PDD,BSAM,Giuseppe Cederna,N,1957,64,M,Hammamet,IT2020_005, , ,,,,,,,,,,,,,,
2021,PDD,BSAM,Gabriel Montesi,N,1992,29,M,Favolacce,IT2020_018, , ,,,,,,,,,,,,,,
2021,PDD,BSAM,Lino Musella,N,1980,41,M,Favolacce,IT2020_018, , ,,,,,,,,,,,,,,
2021,PDD,BSAM,Silvio Orlando,N,1957,64,M,Lacci,IT2020_010, , ,,,,,,,,,,,,,,
2021,PDD,BSAF,Matilda De Angelis,A,1995,26,F,L'incredibile storia dell'Isola delle Rose,IT2020_068, , ,,,,,,,,,,,,,,
2021,PDD,BSAF,Barbara Chichiarelli,N,1985,36,F,Favolacce,IT2020_018, , ,,,,,,,,,,,,,,
2021,PDD,BSAF,Claudia Gerini,N,1971,50,F,Hammamet,IT2020_005, , ,,,,,,,,,,,,,,
2021,PDD,BSAF,Benedetta Porcaroli,N,1998,23,F,18 regali,IT2020_007, , ,,,,,,,,,,,,,,
2021,PDD,BSAF,Alba Rohrwacher,N,1979,42,F,Magari, , , ,,,,,,,,,,,,,,
2021,PDD,LAA,Sandra Milo,A,1933,88,F, , , , ,,,,,,,,,,,,,,
2021,PDD,LAA,Diego Abatantuono,A,1955,66,M, , , , ,,,,,,,,,,,,,,
2021,PDD,LAA,Monica Bellucci,A,1964,57,F, , , , ,,,,,,,,,,,,,,
2020,PDD,BD,Marco Bellocchio,A,1939,81,M,Il traditore,IT2019_008, , ,,,,,,,,,,,,,,
2020,PDD,BD,Matteo Rovere,N,1982,38,M,Il primo re, , , ,,,,,,,,,,,,,,
2020,PDD,BD,Claudio Giovannesi,N,1978,42,M,La paranza dei bambini,IT2019_015, , ,,,,,,,,,,,,,,
2020,PDD,BD,Pietro Marcello,N,1976,44,M,Martin Eden, , , ,,,,,,,,,,,,,,
2020,PDD,BD,Matteo Garrone,N,1968,52,M,Pinocchio,IT2019_002, , ,,,,,,,,,,,,,,
2020,PDD,BAM,Pierfrancesco Favino,A,1969,51,M,Il traditore,IT2019_008, , ,,,,,,,,,,,,,,
2020,PDD,BAM,Toni Servillo,N,1959,61,M,5 è il numero perfetto,IT2019_032,IT2019_032_01, ,,,,,,,,,,,,,,
2020,PDD,BAM,Alessandro Borghi,N,1986,34,M,Il primo re, , , ,,,,,,,,,,,,,,
2020,PDD,BAM,Francesco Di Leva,N,1978,42,M,Il sindaco del rione Sanità,IT2019_041, , ,,,,,,,,,,,,,,
2020,PDD,BAM,Luca Marinelli,N,1984,36,M,Martin Eden, , , ,,,,,,,,,,,,,,
2020,PDD,BAF,Jasmine Trinca,A,1981,39,F,La dea fortuna,IT2019_003, , ,,,,,,,,,,,,,,
2020,PDD,BAF,Valeria Bruni Tedeschi,N,1964,56,F,I villeggianti, , , ,,,,,,,,,,,,,,
2020,PDD,BAF,Isabella Ragonese,N,1981,39,F,Mio fratello rincorre i dinosauri,IT2019_011, , ,,,,,,,,,,,,,,
2020,PDD,BAF,Linda Caridi,N,1988,32,F,Ricordi?,IT2019_047, , ,,,,,,,,,,,,,,
2020,PDD,BAF,Lunetta Savino,N,1957,63,F,Rosa, , , ,,,,,,,,,,,,,,
2020,PDD,BAF,Valeria Golino,N,1965,55,F,Tutto il mio folle amore,IT2019_012, , ,,,,,,,,,,,,,,
2020,PDD,BSAM,Luigi Lo Cascio,A,1967,53,M,Il traditore,IT2019_008, , ,,,,,,,,,,,,,,
2020,PDD,BSAM,Carlo Buccirosso,N,1954,66,M,5 è il numero perfetto,IT2019_032, , ,,,,,,,,,,,,,,
2020,PDD,BSAM,Stefano Accorsi,N,1971,49,M,Il campione,IT2019_025, , ,,,,,,,,,,,,,,
2020,PDD,BSAM,Fabrizio Ferracane,N,1975,45,M,Il traditore,IT2019_008, , ,,,,,,,,,,,,,,
2020,PDD,BSAM,Roberto Benigni,N,1952,68,M,Pinocchio,IT2019_002,IT2019_002_01, ,,,,,,,,,,,,,,
2020,PDD,BSAF,Valeria Golino,A,1965,55,F,5 è il numero perfetto,IT2019_032, , ,,,,,,,,,,,,,,
2020,PDD,BSAF,Anna Ferzetti,N,1982,38,F,Domani è un altro giorno,IT2019_014, , ,,,,,,,,,,,,,,
2020,PDD,BSAF,Tania Garribba,N,1977,43,F,Il primo re, , , ,,,,,,,,,,,,,,
2020,PDD,BSAF,Maria Amato,N,1965,55,F,Il traditore,IT2019_008, , ,,,,,,,,,,,,,,
2020,PDD,BSAF,Alida Baldari Calabria,N,2007,13,F,Pinocchio,IT2019_002, , ,,,,,,,,,,,,,,
2020,PDD,LAA,Franca Valeri,A,1920,100,F, , , , ,,,,,,,,,,,,,,
2019,PDD,BD,Matteo Garrone,A,1968,51,M,Dogman,IT2018_012, , ,,,,,,,,,,,,,,
2019,PDD,BD,Luca Guadagnino,N,1971,48,M,Chiamami col tuo nome, , , ,,,,,,,,,,,,,,
2019,PDD,BD,Valeria Golino,N,1965,54,F,Euforia,IT2018_020, , ,,,,,,,,,,,,,,
2019,PDD,BD,Alice Rohrwacher,N,1981,38,F,Lazzaro felice,IT2018_035, , ,,,,,,,,,,,,,,
2019,PDD,BD,Alessio Cremonini,N,1973,46,M,Sulla mia pelle,IT2018_034, , ,,,,,,,,,,,,,,
2019,PDD,BAM,Alessandro Borghi,A,1986,33,M,Sulla mia pelle,IT2018_034, , ,,,,,,,,,,,,,,
2019,PDD,BAM,Marcello Fonte,N,1978,41,M,Dogman,IT2018_012, , ,,,,,,,,,,,,,,
2019,PDD,BAM,Riccardo Scamarcio,N,1979,40,M,Euforia,IT2018_020, , ,,,,,,,,,,,,,,
2019,PDD,BAM,Luca Marinelli,N,1984,35,M,Fabrizio De André - Principe libero, , , ,,,,,,,,,,,,,,
2019,PDD,BAM,Toni Servillo,N,1959,60,M,Loro,IT2018_006,IT2018_006_01, ,,,,,,,,,,,,,,
2019,PDD,BAF,Elena Sofia Ricci,A,1962,57,F,Loro,IT2018_006,IT2018_006_02, ,,,,,,,,,,,,,,
2019,PDD,BAF,Marianna Fontana,N,1997,22,F,Capri Revolution, , , ,,,,,,,,,,,,,,
2019,PDD,BAF,Pina Turco,N,1984,35,F,Il vizio della speranza,IT2018_021, , ,,,,,,,,,,,,,,
2019,PDD,BAF,Alba Rohrwacher,N,1979,40,F,Troppa grazia, , , ,,,,,,,,,,,,,,
2019,PDD,BAF,Anna Foglietta,N,1979,40,F,Un giorno all'improvviso, , , ,,,,,,,,,,,,,,
2019,PDD,BSAM,Edoardo Pesce,A,1979,40,M,Dogman,IT2018_012, , ,,,,,,,,,,,,,,
2019,PDD,BSAM,Massimo Ghini,N,1954,65,M,A casa tutti bene,IT2018_001, , ,,,,,,,,,,,,,,
2019,PDD,BSAM,Valerio Mastandrea,N,1972,47,M,Euforia,IT2018_020, , ,,,,,,,,,,,,,,
2019,PDD,BSAM,Ennio Fantastichini,N,1955,64,M,Fabrizio De André - Principe libero, , , ,,,,,,,,,,,,,,
2019,PDD,BSAM,Fabrizio Bentivoglio,N,1957,62,M,Loro,IT2018_006, , ,,,,,,,,,,,,,,
2019,PDD,BSAF,Marina Confalone,A,1951,68,F,Il vizio della speranza,IT2018_021, , ,,,,,,,,,,,,,,
2019,PDD,BSAF,Donatella Finocchiaro,N,1970,49,F,Capri Revolution, , , ,,,,,,,,,,,,,,
2019,PDD,BSAF,Nicoletta Braschi,N,1960,59,F,Lazzaro felice,IT2018_035, , ,,,,,,,,,,,,,,
2019,PDD,BSAF,Kasia Smutniak,N,1979,40,F,Loro,IT2018_006, , ,,,,,,,,,,,,,,
2019,PDD,BSAF,Jasmine Trinca,N,1981,38,F,Sulla mia pelle,IT2018_034, , ,,,,,,,,,,,,,,
2019,PDD,LAA,Tim Burton,A,1958,61,M, , , , ,,,,,,,,,,,,,,
2019,PDD,LAA,Dario Argento,A,1940,79,M, , , , ,,,,,,,,,,,,,,
2019,PDD,LAA,Francesca Lo Schiavo,A,1948,71,F, , , , ,,,,,,,,,,,,,,
2019,PDD,LAA,Uma Thurman,A,1970,49,F, , , , ,,,,,,,,,,,,,,
2018,PDD,BD,Marco Manetti,N,1968,50,M,Ammore e malavita,IT2017_017, , ,,,,,,,,,,,,,,
2018,PDD,BD,Antonio Manetti,N,1970,48,M,Ammore e malavita,IT2017_017, , ,,,,,,,,,,,,,,
2018,PDD,BD,Jonas Carpignano,A,1984,34,M,A Ciambra,IT2017_051, , ,,,,,,,,,,,,,,
2018,PDD,BD,Alessandro Rak,N,1977,41,M,Gatta Cenerentola,IT2017_031, , ,,,,,,,,,,,,,,
2018,PDD,BD,Ivan Cappiello,N,1975,43,M,Gatta Cenerentola,IT2017_031, , ,,,,,,,,,,,,,,
2018,PDD,BD,Marino Guarnieri,N,1975,43,M,Gatta Cenerentola,IT2017_031, , ,,,,,,,,,,,,,,
2018,PDD,BD,Dario Sansone,N,1981,37,M,Gatta Cenerentola,IT2017_031, , ,,,,,,,,,,,,,,
2018,PDD,BD,Gianni Amelio,N,1945,73,M,La tenerezza,IT2017_011, , ,,,,,,,,,,,,,,
2018,PDD,BD,Susanna Nicchiarelli,N,1975,43,F,"Nico, 1988", , , ,,,,,,,,,,,,,,
2018,PDD,BAM,Renato Carpentieri,A,1943,75,M,La tenerezza,IT2017_011,IT2017_011_01, ,,,,,,,,,,,,,,
2018,PDD,BAM,Antonio Albanese,N,1964,54,M,Come un gatto in tangenziale, , , ,,,,,,,,,,,,,,
2018,PDD,BAM,Alessandro Borghi,N,1986,32,M,Napoli velata,IT2017_004, , ,,,,,,,,,,,,,,
2018,PDD,BAM,Valerio Mastandrea,N,1972,46,M,The Place,IT2017_007, , ,,,,,,,,,,,,,,
2018,PDD,BAM,Nicola Nocella,N,1981,37,M,Easy - Un viaggio facile facile, , , ,,,,,,,,,,,,,,
2018,PDD,BAF,Jasmine Trinca,A,1981,37,F,Fortunata,IT2017_013, , ,,,,,,,,,,,,,,
2018,PDD,BAF,Paola Cortellesi,N,1973,45,F,Come un gatto in tangenziale, , , ,,,,,,,,,,,,,,
2018,PDD,BAF,Valeria Golino,N,1965,53,F,Il colore nascosto delle cose, , , ,,,,,,,,,,,,,,
2018,PDD,BAF,Giovanna Mezzogiorno,N,1974,44,F,Napoli velata,IT2017_004, , ,,,,,,,,,,,,,,
2018,PDD,BAF,Isabella Ragonese,N,1981,37,F,Sole cuore amore, , , ,,,,,,,,,,,,,,
2018,PDD,BSAM,Giuliano Montaldo,A,1930,88,M,Tutto quello che vuoi,IT2017_021,IT2017_021_01, ,,,,,,,,,,,,,,
2018,PDD,BSAM,Peppe Barra,N,1944,74,M,Napoli velata,IT2017_004, , ,,,,,,,,,,,,,,
2018,PDD,BSAM,Alessandro Borghi,N,1986,32,M,Fortunata,IT2017_013, , ,,,,,,,,,,,,,,
2018,PDD,BSAM,Carlo Buccirosso,N,1954,64,M,Ammore e malavita,IT2017_017, , ,,,,,,,,,,,,,,
2018,PDD,BSAM,Elio Germano,N,1980,38,M,La tenerezza,IT2017_011, , ,,,,,,,,,,,,,,
2018,PDD,BSAF,Claudia Gerini,A,1971,47,F,Ammore e malavita,IT2017_017, , ,,,,,,,,,,,,,,
2018,PDD,BSAF,Sonia Bergamasco,N,1966,52,F,Come un gatto in tangenziale, , , ,,,,,,,,,,,,,,
2018,PDD,BSAF,Anna Bonaiuto,N,1950,68,F,Napoli velata,IT2017_004, , ,,,,,,,,,,,,,,
2018,PDD,BSAF,Giulia Lazzarini,N,1934,84,F,The Place,IT2017_007, , ,,,,,,,,,,,,,,
2018,PDD,BSAF,Micaela Ramazzotti,N,1979,39,F,La tenerezza,IT2017_011, , ,,,,,,,,,,,,,,
2018,PDD,LAA,Stefania Sandrelli,A,1946,72,F, , , , ,,,,,,,,,,,,,,
2018,PDD,LAA,Steven Spielberg,A,1946,72,M, , , , ,,,,,,,,,,,,,,
2018,PDD,LAA,Diane Keaton,A,1946,72,F, , , , ,,,,,,,,,,,,,,
2017,PDD,BD,Paolo Virzì,A,1964,53,M,La pazza gioia,IT2016_006, , ,,,,,,,,,,,,,,
2017,PDD,BD,Marco Bellocchio,N,1939,78,M,Fai bei sogni,IT2016_028, , ,,,,,,,,,,,,,,
2017,PDD,BD,Claudio Giovannesi,N,1978,39,M,Fiore, , , ,,,,,,,,,,,,,,
2017,PDD,BD,Edoardo De Angelis,N,1978,39,M,Indivisibili,IT2016_038, , ,,,,,,,,,,,,,,
2017,PDD,BD,Matteo Rovere,N,1982,35,M,Veloce come il vento,IT2016_015, , ,,,,,,,,,,,,,,
2017,PDD,BAM,Stefano Accorsi,A,1971,46,M,Veloce come il vento,IT2016_015, , ,,,,,,,,,,,,,,
2017,PDD,BAM,Valerio Mastandrea,N,1972,45,M,Fai bei sogni,IT2016_028, , ,,,,,,,,,,,,,,
2017,PDD,BAM,Michele Riondino,N,1979,38,M,La ragazza del mondo,IT2016_057, , ,,,,,,,,,,,,,,
2017,PDD,BAM,Sergio Rubini,N,1959,58,M,La stoffa dei sogni,IT2016_054,IT2016_054_01, ,,,,,,,,,,,,,,
